Date,Open,High,Low,Close,Adj Close,Volume
1999-03-01,51.125000,54.187500,48.500000,52.468750,45.829197,110048000
1999-04-01,54.000000,57.281250,48.843750,53.718750,46.921013,256366400
1999-05-01,53.562500,56.000000,48.937500,52.031250,45.447063,259300000
1999-06-01,51.937500,59.937500,49.570313,57.625000,50.332977,247872200
1999-07-01,57.812500,61.718750,55.781250,56.593750,49.432209,195790400
1999-08-01,56.687500,61.750000,52.937500,59.687500,52.134464,257880600
1999-09-01,60.062500,63.750000,58.625000,60.187500,52.571190,289632000
1999-10-01,59.375000,66.250000,57.414063,65.750000,57.429790,415435200
1999-11-01,65.750000,78.781250,65.195313,73.500000,64.199081,366819200
1999-12-01,74.312500,93.750000,73.750000,91.375000,79.812134,465355600
2000-01-01,96.187500,97.625000,79.750000,89.687500,78.338142,583431800
2000-02-01,89.531250,107.500000,88.437500,106.750000,93.241539,575169800
2000-03-01,107.250000,120.500000,101.000000,109.500000,95.643570,721106900
2000-04-01,107.765625,109.125000,78.000000,94.750000,82.760078,678411400
2000-05-01,95.750000,96.875000,72.250000,83.125000,72.606087,563189300
2000-06-01,85.187500,99.718750,82.500000,93.437500,81.613625,469516700
2000-07-01,93.500000,102.062500,85.718750,89.437500,78.119827,381758100
2000-08-01,89.812500,102.000000,83.312500,101.625000,88.765068,378312400
2000-09-01,103.000000,103.515625,87.000000,88.750000,77.519333,510706700
2000-10-01,90.250000,90.250000,73.625000,81.703125,71.364159,904925400
2000-11-01,80.312500,84.125000,60.500000,62.984375,55.014133,936207600
2000-12-01,64.062500,74.781250,54.250000,58.375000,50.988052,1087788500
2001-01-01,58.562500,69.125000,52.156250,64.300003,56.163292,1197806700
2001-02-01,64.550003,65.610001,46.860001,47.450001,41.445545,1215871200
2001-03-01,46.970001,50.660000,38.000000,39.150002,34.195862,1724918800
2001-04-01,39.169998,49.439999,33.599998,46.150002,40.310043,1643682200
2001-05-01,46.200001,51.950001,43.349998,44.730000,39.069725,1394690300
2001-06-01,45.540001,49.490002,41.259998,45.700001,39.916973,1363050300
2001-07-01,45.650002,46.480000,39.310001,41.759998,36.475555,1198392500
2001-08-01,42.630001,44.000000,35.750000,36.630001,31.994728,1313411700
2001-09-01,36.509998,37.500000,27.200001,28.980000,25.312784,1302116200
2001-10-01,28.850000,37.060001,27.850000,33.900002,29.610193,2160146800
2001-11-01,34.439999,40.970001,33.779999,39.650002,34.632576,1721098400
2001-12-01,39.290001,43.240002,38.439999,38.910000,33.986221,1277765400
2002-01-01,39.570000,42.599998,36.849998,38.509998,33.636829,1579424600
2002-02-01,38.400002,38.880001,33.090000,33.779999,29.505377,1597517000
2002-03-01,34.150002,39.189999,34.090000,36.060001,31.496849,1551664300
2002-04-01,35.799999,36.900002,30.559999,31.730000,27.714787,1758315600
2002-05-01,31.670000,33.630001,28.420000,30.040001,26.238653,2095742700
2002-06-01,30.000000,30.250000,24.389999,26.100000,22.797234,2262935100
2002-07-01,25.969999,26.549999,21.639999,23.850000,20.831945,2668049100
2002-08-01,23.740000,26.209999,21.299999,23.490000,20.517498,2043810200
2002-09-01,23.059999,24.350000,20.490000,20.719999,18.098028,1669047400
2002-10-01,20.910000,25.040001,19.760000,24.549999,21.443363,2129150100
2002-11-01,24.370001,28.290001,24.139999,27.719999,24.212227,1669954700
2002-12-01,28.420000,28.790001,24.280001,24.370001,21.286146,1397055800
2003-01-01,24.719999,27.469999,24.010000,24.440001,21.347290,1513988000
2003-02-01,24.520000,25.370001,23.320000,25.160000,21.976175,1276622500
2003-03-01,25.270000,27.379999,23.540001,25.250000,22.054790,1670716200
2003-04-01,25.440001,28.059999,25.250000,27.450001,23.976391,1411620800
2003-05-01,27.440001,29.870001,27.190001,29.790001,26.020281,1525708300
2003-06-01,30.080000,31.469999,29.309999,29.950001,26.160038,1799755700
2003-07-01,29.700001,32.750000,29.260000,31.799999,27.775932,1821510200
