Date,Open,High,Low,Close,Adj Close,Volume
1973-02-01,0.000000,0.437500,0.385417,0.395833,0.012717,2606400
1973-03-01,0.000000,0.411458,0.348958,0.359375,0.011546,11040000
1973-04-01,0.000000,0.411458,0.341146,0.372396,0.011964,13992000
1973-05-01,0.000000,0.382813,0.338542,0.356771,0.011462,8203200
1973-06-01,0.000000,0.388021,0.341146,0.341146,0.010960,9364800
1973-07-01,0.000000,0.348958,0.291667,0.294271,0.009454,8318400
1973-08-01,0.000000,0.299479,0.234375,0.265625,0.008534,14644800
1973-09-01,0.000000,0.304688,0.239583,0.302083,0.009705,7473600
1973-10-01,0.000000,0.330729,0.239583,0.244792,0.007865,22473600
1973-11-01,0.000000,0.270833,0.197917,0.200521,0.006442,19156800
1973-12-01,0.000000,0.210938,0.174479,0.182292,0.005857,11808000
1974-01-01,0.000000,0.223958,0.179688,0.213542,0.006861,6364800
1974-02-01,0.000000,0.223958,0.200521,0.213542,0.006861,3350400
1974-03-01,0.000000,0.250000,0.205729,0.208333,0.006693,3964800
1974-04-01,0.000000,0.218750,0.187500,0.197917,0.006359,3820800
1974-05-01,0.000000,0.221354,0.197917,0.218750,0.007028,2342400
1974-06-01,0.000000,0.242188,0.192708,0.203125,0.006526,5265600
1974-07-01,0.000000,0.208333,0.182292,0.187500,0.006024,3748800
1974-08-01,0.000000,0.192708,0.169271,0.177083,0.005689,2827200
1974-09-01,0.000000,0.177083,0.140625,0.158854,0.005104,6883200
1974-10-01,0.000000,0.177083,0.151042,0.161458,0.005187,19502400
1974-11-01,0.000000,0.177083,0.164063,0.169271,0.005438,5304000
1974-12-01,0.000000,0.166667,0.135417,0.151042,0.004853,7358400
1975-01-01,0.000000,0.203125,0.135417,0.192708,0.006191,8289600
1975-02-01,0.000000,0.210938,0.187500,0.205729,0.006610,6120000
1975-03-01,0.000000,0.281250,0.200521,0.255208,0.008199,12868800
1975-04-01,0.000000,0.276042,0.244792,0.257813,0.008283,7276800
1975-05-01,0.000000,0.325521,0.257813,0.325521,0.010458,8256000
1975-06-01,0.000000,0.382813,0.317708,0.375000,0.012048,9614400
1975-07-01,0.000000,0.427083,0.348958,0.411458,0.013219,12326400
1975-08-01,0.000000,0.460938,0.359375,0.450521,0.014474,8280000
1975-09-01,0.000000,0.463542,0.361979,0.432292,0.013889,14467200
1975-10-01,0.000000,0.562500,0.416667,0.536458,0.017235,18028800
1975-11-01,0.000000,0.570313,0.515625,0.570313,0.018323,13852800
1975-12-01,0.000000,0.588542,0.513021,0.546875,0.017570,12297600
1976-01-01,0.000000,0.723958,0.549479,0.708333,0.022757,28598400
1976-02-01,0.000000,0.739583,0.601563,0.721354,0.023175,24019200
1976-03-01,0.000000,0.736979,0.684896,0.697917,0.022422,11467200
1976-04-01,0.000000,0.713542,0.666667,0.687500,0.022088,6364800
1976-05-01,0.000000,0.684896,0.567708,0.578125,0.018574,10080000
1976-06-01,0.000000,0.695313,0.546875,0.692708,0.022255,9921600
1976-07-01,0.000000,0.697917,0.591146,0.601563,0.019327,4056000
1976-08-01,0.000000,0.661458,0.588542,0.656250,0.021084,8654400
1976-09-01,0.000000,0.671875,0.645833,0.645833,0.020749,6988800
1976-10-01,0.000000,0.671875,0.601563,0.669271,0.021502,3744000
1976-11-01,0.000000,0.791667,0.671875,0.750000,0.024096,18340800
1976-12-01,0.000000,0.796875,0.739583,0.796875,0.025602,9748800
1977-01-01,0.000000,0.799479,0.697917,0.705729,0.022673,11376000
1977-02-01,0.000000,0.765625,0.697917,0.718750,0.023092,7137600
1977-03-01,0.000000,0.757813,0.716146,0.729167,0.023426,8688000
1977-04-01,0.000000,0.747396,0.640625,0.656250,0.021084,10396800
1977-05-01,0.000000,0.669271,0.614583,0.656250,0.021084,13425600
1977-06-01,0.000000,0.721354,0.658854,0.716146,0.023008,12758400
1977-07-01,0.000000,0.729167,0.708333,0.726563,0.023343,8884800
1977-08-01,0.000000,0.804688,0.718750,0.802083,0.025769,18350400
1977-09-01,0.000000,0.843750,0.804688,0.828125,0.026606,22651200
1977-10-01,0.000000,0.843750,0.796875,0.841146,0.027024,15172800
1977-11-01,0.000000,0.921875,0.830729,0.893229,0.028697,22555200
1977-12-01,0.000000,0.903646,0.854167,0.856771,0.027526,20054400
1978-01-01,0.000000,0.859375,0.765625,0.765625,0.024598,22440000
1978-02-01,0.000000,0.786458,0.734375,0.744792,0.023928,14203200
1978-03-01,0.000000,0.833333,0.739583,0.809896,0.026020,23304000
1978-04-01,0.000000,0.885417,0.802083,0.880208,0.028279,32841600
1978-05-01,0.000000,0.921875,0.822917,0.841146,0.027024,35380800
1978-06-01,0.000000,0.880208,0.765625,0.794271,0.025518,37526400
1978-07-01,0.000000,0.815104,0.757813,0.789063,0.025351,38769600
1978-08-01,0.000000,0.895833,0.786458,0.838542,0.026940,32731200
1978-09-01,0.000000,0.861979,0.807292,0.815104,0.026187,24600000
1978-10-01,0.000000,0.815104,0.742188,0.760417,0.024430,27835200
1978-11-01,0.000000,0.794271,0.705729,0.736979,0.023677,13468800
1978-12-01,0.000000,0.783854,0.692708,0.716146,0.023008,16420800
1979-01-01,0.000000,0.817708,0.713542,0.799479,0.025685,29126400
1979-02-01,0.000000,0.809896,0.760417,0.765625,0.024598,13612800
1979-03-01,0.000000,0.822917,0.765625,0.791667,0.025434,21580800
1979-04-01,0.000000,0.841146,0.783854,0.838542,0.026940,15820800
1979-05-01,0.000000,0.859375,0.825521,0.828125,0.026606,24019200
1979-06-01,0.000000,0.841146,0.812500,0.828125,0.026606,29064000
1979-07-01,0.000000,0.843750,0.786458,0.817708,0.026271,25478400
1979-08-01,0.000000,0.932292,0.822917,0.932292,0.029952,21206400
1979-09-01,0.000000,0.934896,0.888021,0.895833,0.028781,19435200
1979-10-01,0.000000,0.916667,0.822917,0.848958,0.027275,18412800
1979-11-01,0.000000,0.927083,0.807292,0.911458,0.029283,13684800
1979-12-01,0.000000,0.958333,0.856771,0.882813,0.028363,18211200
1980-01-01,0.000000,0.958333,0.875000,0.953125,0.030622,23515200
1980-02-01,0.000000,1.026042,0.885417,0.895833,0.028781,36787200
1980-03-01,0.817708,0.898438,0.770833,0.833333,0.026773,41875200
1980-04-01,0.000000,0.833333,0.760417,0.799479,0.025685,16228800
1980-05-01,0.000000,0.916667,0.789063,0.914063,0.029367,26923200
1980-06-01,0.000000,0.979167,0.906250,0.921875,0.029618,15019200
1980-07-01,0.000000,1.041667,0.911458,1.023438,0.032881,17904000
1980-08-01,0.000000,1.072917,1.005208,1.041667,0.033466,24907200
1980-09-01,0.000000,1.130208,0.979167,1.031250,0.033132,46041600
1980-10-01,0.000000,1.028646,0.859375,0.885417,0.028446,23097600
1980-11-01,0.000000,1.000000,0.882813,0.895833,0.028781,20112000
1980-12-01,0.000000,0.937500,0.833333,0.911458,0.029283,89721600
1981-01-01,0.000000,1.020833,0.908854,0.945313,0.030371,35337600
1981-02-01,0.000000,0.968750,0.906250,0.968750,0.031124,31224000
1981-03-01,0.000000,1.184896,0.973958,1.179688,0.037901,70464000
1981-04-01,0.000000,1.307292,1.158854,1.223958,0.039323,43521600
1981-05-01,0.000000,1.273438,1.171875,1.263021,0.040578,27201600
1981-06-01,0.000000,1.291667,1.098958,1.119792,0.035976,28305600
