Date,Open,High,Low,Close,Adj Close,Volume
1980-03-01,0.325521,0.335938,0.299479,0.321615,0.202293,162451200
1980-04-01,0.322917,0.330729,0.286458,0.319010,0.200655,252595200
1980-05-01,0.320313,0.359375,0.320313,0.354167,0.222768,191712000
1980-06-01,0.355469,0.360677,0.338542,0.342448,0.215397,214003200
1980-07-01,0.347656,0.444010,0.347656,0.441406,0.277641,288806400
1980-08-01,0.438802,0.486979,0.434896,0.455729,0.286650,274444800
1980-09-01,0.462240,0.497396,0.453125,0.463542,0.291564,179904000
1980-10-01,0.468750,0.516927,0.427083,0.437500,0.275184,218707200
1980-11-01,0.437500,0.518229,0.437500,0.484375,0.304668,189840000
1980-12-01,0.453125,0.466146,0.401042,0.419271,0.263718,309139200
1981-01-01,0.419271,0.440104,0.388021,0.388021,0.244062,211804800
1981-02-01,0.377604,0.424479,0.343750,0.364583,0.229320,319046400
1981-03-01,0.375000,0.388021,0.341146,0.377604,0.237510,290102400
1981-04-01,0.380208,0.424479,0.367188,0.393229,0.247338,286550400
1981-05-01,0.393229,0.437500,0.367188,0.427083,0.268632,220483200
1981-06-01,0.424479,0.424479,0.361979,0.375000,0.235872,214953600
1981-07-01,0.369792,0.377604,0.338542,0.351563,0.221130,189408000
1981-08-01,0.348958,0.348958,0.291667,0.291667,0.183456,163324800
1981-09-01,0.296875,0.315104,0.236979,0.252604,0.158886,278121600
1981-10-01,0.252604,0.299479,0.252604,0.296875,0.186732,256646400
1981-11-01,0.299479,0.309896,0.250000,0.260417,0.163800,213916800
1981-12-01,0.260417,0.268229,0.234375,0.234375,0.147420,280924800
1982-01-01,0.236979,0.281250,0.216146,0.270833,0.170352,375302400
1982-02-01,0.263021,0.270833,0.247396,0.265625,0.167076,238080000
1982-03-01,0.276042,0.302083,0.236979,0.299479,0.188370,345552000
1982-04-01,0.302083,0.343750,0.294271,0.328125,0.206388,517612800
1982-05-01,0.328125,0.359375,0.309896,0.315104,0.198198,384432000
1982-06-01,0.309896,0.330729,0.294271,0.325521,0.204750,335548800
1982-07-01,0.325521,0.354167,0.304688,0.335938,0.211302,387024000
1982-08-01,0.341146,0.385417,0.276042,0.382813,0.240786,850387200
1982-09-01,0.372396,0.416667,0.341146,0.341146,0.214578,821433600
1982-10-01,0.343750,0.432292,0.338542,0.386719,0.243243,657244800
1982-11-01,0.386719,0.429688,0.341146,0.398438,0.250614,709046400
1982-12-01,0.398438,0.427083,0.356771,0.403646,0.253890,789628800
1983-01-01,0.403646,0.485677,0.385417,0.447917,0.281736,698688000
1983-02-01,0.447917,0.494792,0.442708,0.484375,0.304668,500918400
1983-03-01,0.484375,0.513021,0.429688,0.502604,0.316134,512179200
1983-04-01,0.502604,0.518229,0.450521,0.515625,0.324324,400540800
1983-05-01,0.515625,0.622396,0.500000,0.596354,0.375102,519955200
1983-06-01,0.593750,0.812500,0.572917,0.776042,0.488124,576096000
1983-07-01,0.781250,1.031250,0.734375,0.838542,0.527436,699875200
1983-08-01,0.838542,0.864583,0.744792,0.854167,0.537264,582249600
1983-09-01,0.854167,0.963542,0.828125,0.859375,0.540540,511913600
1983-10-01,0.859375,0.916667,0.770833,0.786458,0.494676,527520000
1983-11-01,0.786458,0.901042,0.729167,0.869792,0.547092,516496000
1983-12-01,0.869792,0.901042,0.822917,0.875000,0.550368,351932800
1984-01-01,0.869792,0.906250,0.703125,0.765625,0.481572,604444800
1984-02-01,0.765625,0.796875,0.645833,0.776042,0.488124,823686400
1984-03-01,0.776042,0.791667,0.708333,0.750000,0.471744,484224000
1984-04-01,0.750000,0.750000,0.640625,0.729167,0.458640,488864000
1984-05-01,0.729167,0.791667,0.619792,0.643229,0.404586,515296000
1984-06-01,0.645833,0.713542,0.588542,0.630208,0.396396,511561600
1984-07-01,0.630208,0.645833,0.526042,0.635417,0.399672,557862400
1984-08-01,0.635417,0.781250,0.635417,0.750000,0.471744,692915200
1984-09-01,0.750000,0.755208,0.619792,0.645833,0.406224,543680000
